latitude(deg);longitude(deg);height(m);Q;ns;sdn(m);sde(m);sdu(m);sdne(m);sdeu(m);sdun(m);age(s);ratio
40022589525;-105256778877;15942056;1;16;0.0055;0.0053;0.0106;0.0011;-0.0016;-0.0017;0.59;13.8
40022594460;-105256754506;15941857;1;16;0.0055;0.0053;0.0107;0.0011;-0.0016;-0.0017;0.79;13.9
40022599441;-105256729957;15941574;1;16;0.0056;0.0053;0.0107;0.0011;-0.0016;-0.0017;0.99;13.9
40022604381;-105256705284;15941425;1;16;0.0055;0.0053;0.0106;0.0011;-0.0016;-0.0016;0.19;14.0
40022609399;-105256680552;15941322;1;16;0.0055;0.0052;0.0105;0.0009;-0.0013;-0.0013;0.39;3.6
40022614484;-105256655836;15941119;1;16;0.0055;0.0052;0.0105;0.0009;-0.0013;-0.0014;0.59;3.7
40022619598;-105256631001;15940898;1;16;0.0055;0.0053;0.0106;0.0009;-0.0013;-0.0014;0.79;3.8
40022624738;-105256606246;15940649;1;16;0.0055;0.0053;0.0106;0.0009;-0.0013;-0.0014;0.99;4.0
40022629942;-105256581411;15940474;1;16;0.0055;0.0052;0.0105;0.0009;-0.0013;-0.0013;0.19;4.1
40022635172;-105256556467;15940344;1;16;0.0055;0.0052;0.0105;0.0009;-0.0013;-0.0014;0.39;4.2
40022640480;-105256531525;15940209;1;16;0.0055;0.0052;0.0105;0.0009;-0.0013;-0.0014;0.59;4.4
40022645821;-105256506522;15939979;1;16;0.0055;0.0053;0.0105;0.0009;-0.0013;-0.0014;0.79;4.5
40022651215;-105256481409;15939782;1;16;0.0055;0.0053;0.0106;0.0009;-0.0013;-0.0014;0.99;4.6
40022656700;-105256456263;15939661;1;16;0.0055;0.0052;0.0105;0.0009;-0.0013;-0.0014;0.19;4.7
40022662208;-105256430910;15939515;1;16;0.0055;0.0052;0.0105;0.0009;-0.0013;-0.0014;0.39;4.9
40022667687;-105256405287;15939286;1;16;0.0055;0.0052;0.0105;0.0009;-0.0013;-0.0014;0.59;5.0
40022673233;-105256379536;15939101;1;16;0.0055;0.0053;0.0105;0.0009;-0.0013;-0.0014;0.79;5.2
40022678811;-105256353594;15938908;1;16;0.0055;0.0053;0.0106;0.0009;-0.0013;-0.0015;0.99;5.3
40022684514;-105256327575;15938828;1;16;0.0061;0.0053;0.0111;0.0016;0.0009;0.0029;0.19;5.5
40022690190;-105256301263;15938638;1;15;0.0061;0.0053;0.0113;0.0017;0.0010;0.0030;0.39;5.7
40022695920;-105256274725;15938367;1;15;0.0062;0.0053;0.0113;0.0017;0.0010;0.0030;0.59;5.8
40022701757;-105256248103;15938074;1;15;0.0062;0.0053;0.0113;0.0017;0.0011;0.0030;0.79;5.9
40022707605;-105256221260;15937823;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0030;0.99;6.1
40022713515;-105256194224;15937597;1;15;0.0061;0.0053;0.0113;0.0017;0.0010;0.0030;0.19;6.2
40022719581;-105256166995;15937433;1;15;0.0062;0.0053;0.0113;0.0017;0.0010;0.0030;0.39;6.3
40022725659;-105256139601;15937182;1;15;0.0062;0.0053;0.0113;0.0017;0.0011;0.0030;0.59;6.4
40022732039;-105256112062;15936973;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0030;0.79;6.6
40022738647;-105256084371;15936778;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0030;0.99;6.7
40022745475;-105256056545;15936623;1;15;0.0061;0.0053;0.0113;0.0017;0.0010;0.0030;0.19;6.8
40022752589;-105256028723;15936551;1;16;0.0062;0.0053;0.0113;0.0017;0.0010;0.0030;0.39;7.0
40022759857;-105256000736;15936340;1;16;0.0062;0.0053;0.0113;0.0017;0.0011;0.0030;0.59;7.1
40022767362;-105255972700;15936132;1;16;0.0059;0.0053;0.0112;0.0014;0.0006;0.0025;0.79;7.3
40022775067;-105255944717;15935946;1;15;0.0062;0.0053;0.0114;0.0016;0.0010;0.0029;0.99;7.4
40022782991;-105255916823;15935798;1;15;0.0061;0.0053;0.0113;0.0017;0.0010;0.0031;0.19;7.5
40022791002;-105255888924;15935598;1;15;0.0062;0.0053;0.0113;0.0017;0.0010;0.0030;0.39;7.6
40022799099;-105255861266;15935371;1;15;0.0062;0.0053;0.0113;0.0017;0.0011;0.0030;0.59;7.7
40022807161;-105255833621;15935205;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0030;0.79;7.9
40022815100;-105255806052;15935039;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0030;0.99;8.0
40022822943;-105255778461;15934911;1;15;0.0062;0.0054;0.0115;0.0017;0.0012;0.0030;1.19;8.1
40022830581;-105255750818;15934765;1;15;0.0063;0.0054;0.0116;0.0017;0.0012;0.0030;1.39;8.2
40022838042;-105255723103;15934619;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0031;0.59;8.4
40022845235;-105255695321;15934452;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0030;0.79;8.5
40022852141;-105255667438;15934265;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0030;0.99;8.6
40022858801;-105255639470;15934075;1;16;0.0062;0.0054;0.0115;0.0017;0.0012;0.0030;1.19;8.7
40022865267;-105255611401;15933854;1;16;0.0059;0.0053;0.0112;0.0014;0.0006;0.0025;0.39;8.9
40022871515;-105255583167;15933628;1;16;0.0057;0.0053;0.0110;0.0012;-0.0006;0.0018;0.59;9.0
40022877569;-105255554855;15933446;1;16;0.0057;0.0053;0.0109;0.0011;-0.0008;0.0013;0.79;9.1
40022883487;-105255526452;15933210;1;16;0.0057;0.0053;0.0108;0.0011;-0.0009;0.0008;0.99;9.2
40022889293;-105255497916;15932924;1;16;0.0057;0.0053;0.0108;0.0010;-0.0010;-0.0002;1.19;9.4
40022894934;-105255469409;15932670;1;16;0.0057;0.0054;0.0109;0.0010;-0.0010;-0.0008;1.39;9.5
40022900521;-105255440680;15932532;1;16;0.0056;0.0053;0.0107;0.0010;-0.0011;-0.0007;0.59;9.6
40022906084;-105255411907;15932393;1;16;0.0056;0.0053;0.0107;0.0010;-0.0011;-0.0008;0.79;9.7
40022911719;-105255383128;15932138;1;16;0.0056;0.0053;0.0107;0.0010;-0.0011;-0.0009;0.99;9.9
40022917445;-105255354314;15931869;1;16;0.0056;0.0053;0.0108;0.0010;-0.0011;-0.0011;1.19;10.0
40022923261;-105255325446;15931650;1;16;0.0055;0.0052;0.0106;0.0010;-0.0012;-0.0010;0.39;10.1
40022929152;-105255296582;15931428;1;16;0.0055;0.0052;0.0106;0.0010;-0.0012;-0.0010;0.59;10.2
40022935160;-105255267694;15931227;1;16;0.0055;0.0053;0.0106;0.0010;-0.0012;-0.0011;0.79;10.4
40022941268;-105255238808;15931000;1;16;0.0056;0.0053;0.0107;0.0009;-0.0012;-0.0012;0.99;10.5
40022947446;-105255209876;15930757;1;16;0.0055;0.0052;0.0105;0.0010;-0.0012;-0.0011;0.19;10.6
40022953632;-105255180999;15930439;1;16;0.0055;0.0052;0.0105;0.0010;-0.0012;-0.0011;0.39;10.7
40022959883;-105255152053;15930210;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0012;0.59;10.8
40022966153;-105255123130;15929986;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0012;0.79;10.9
40022972410;-105255094159;15929774;1;16;0.0056;0.0053;0.0106;0.0009;-0.0012;-0.0013;0.99;11.0
40022978645;-105255065126;15929573;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0012;0.19;11.2
40022984854;-105255036100;15929370;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0012;0.39;11.3
40022991003;-105255007023;15929174;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0012;0.59;11.4
40022997133;-105254978110;15928845;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0013;0.79;11.5
40023003255;-105254949342;15928591;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0013;0.99;11.6
40023009380;-105254920657;15928412;1;16;0.0055;0.0052;0.0105;0.0009;-0.0013;-0.0012;0.19;11.7
40023015481;-105254892113;15928176;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.39;11.8
40023021552;-105254863657;15928015;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.59;11.9
40023027637;-105254835345;15927838;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0013;0.79;12.0
40023033631;-105254807132;15927675;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.99;12.1
40023039588;-105254779035;15927506;1;16;0.0056;0.0053;0.0107;0.0009;-0.0012;-0.0014;1.19;12.3
40023045429;-105254750925;15927175;1;16;0.0055;0.0052;0.0105;0.0009;-0.0013;-0.0013;0.39;12.4
40023051219;-105254723024;15926926;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.59;12.5
40023057042;-105254695214;15926800;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.79;12.6
40023062761;-105254667478;15926496;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.99;12.7
40023068463;-105254639843;15926196;1;16;0.0062;0.0054;0.0113;0.0016;0.0011;0.0029;1.19;12.8
40023074135;-105254612359;15925960;1;16;0.0059;0.0053;0.0112;0.0014;0.0007;0.0025;0.39;12.9
40023079843;-105254584989;15925739;1;16;0.0057;0.0053;0.0110;0.0012;-0.0005;0.0019;0.59;13.0
40023085509;-105254557696;15925548;1;16;0.0057;0.0053;0.0109;0.0011;-0.0008;0.0013;0.79;13.1
40023091124;-105254530624;15925381;1;16;0.0057;0.0053;0.0108;0.0011;-0.0009;0.0008;0.99;13.2
40023096711;-105254503931;15925199;1;16;0.0056;0.0052;0.0106;0.0011;-0.0010;0.0006;0.19;13.2
40023102237;-105254477730;15925045;1;16;0.0056;0.0052;0.0106;0.0011;-0.0011;-0.0003;0.39;13.3
40023107629;-105254452035;15924891;1;16;0.0056;0.0053;0.0106;0.0010;-0.0011;-0.0006;0.59;13.4
40023112912;-105254426917;15924805;1;16;0.0056;0.0053;0.0107;0.0010;-0.0011;-0.0008;0.79;13.6
40023118022;-105254402179;15924633;1;16;0.0056;0.0053;0.0107;0.0010;-0.0011;-0.0009;0.99;13.6
40023123006;-105254377837;15924385;1;16;0.0055;0.0052;0.0106;0.0010;-0.0012;-0.0009;0.19;13.7
40023127895;-105254353931;15924177;1;16;0.0055;0.0052;0.0106;0.0010;-0.0012;-0.0009;0.39;13.8
40023132590;-105254330579;15923888;1;16;0.0055;0.0052;0.0106;0.0010;-0.0012;-0.0010;0.59;13.9
40023137195;-105254307667;15923731;1;16;0.0055;0.0053;0.0106;0.0010;-0.0012;-0.0011;0.79;14.0
40023141647;-105254285193;15923533;1;16;0.0056;0.0053;0.0107;0.0009;-0.0011;-0.0012;0.99;14.1
40023146115;-105254263263;15923555;1;16;0.0056;0.0053;0.0107;0.0009;-0.0011;-0.0012;1.19;14.1
40023150293;-105254241867;15923371;1;15;0.0062;0.0054;0.0114;0.0016;0.0012;0.0029;1.39;14.2
40023154399;-105254220938;15923191;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0031;0.59;14.3
40023158399;-105254200683;15923017;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0031;0.79;14.3
40023162250;-105254181112;15922896;1;15;0.0062;0.0053;0.0114;0.0017;0.0012;0.0031;0.99;14.4
40023165904;-105254162432;15922760;1;15;0.0061;0.0053;0.0113;0.0017;0.0011;0.0031;0.19;14.5
40023169430;-105254144547;15922643;1;15;0.0062;0.0053;0.0113;0.0017;0.0011;0.0031;0.39;14.6
40023172861;-105254127389;15922608;1;15;0.0062;0.0053;0.0113;0.0017;0.0011;0.0031;0.59;14.7
40023176088;-105254111019;15922535;1;15;0.0062;0.0053;0.0114;0.0017;0.0011;0.0031;0.79;14.7
40023179180;-105254095491;15922485;1;15;0.0062;0.0053;0.0114;0.0017;0.0012;0.0031;0.99;14.8
40023182144;-105254080880;15922401;1;16;0.0062;0.0054;0.0115;0.0017;0.0012;0.0031;1.19;14.9
40023184856;-105254067215;15922420;1;16;0.0059;0.0053;0.0112;0.0014;0.0007;0.0025;0.39;14.9
40023187414;-105254054555;15922399;1;16;0.0057;0.0053;0.0110;0.0012;-0.0005;0.0019;0.59;15.0
40023189702;-105254042912;15922322;1;15;0.0062;0.0053;0.0113;0.0016;0.0011;0.0029;0.79;15.1
40023191878;-105254032308;15922296;1;15;0.0062;0.0053;0.0114;0.0017;0.0012;0.0031;0.99;15.2
40023193886;-105254022375;15922188;1;15;0.0062;0.0054;0.0115;0.0017;0.0012;0.0031;1.19;15.3
40023195769;-105254012849;15922091;1;15;0.0062;0.0053;0.0113;0.0017;0.0011;0.0031;0.39;15.4
40023197652;-105254003877;15922049;1;15;0.0062;0.0053;0.0113;0.0017;0.0011;0.0031;0.59;15.5
40023199322;-105253995572;15921995;1;16;0.0062;0.0053;0.0114;0.0017;0.0012;0.0031;0.79;15.5
40023200836;-105253988096;15921922;1;16;0.0060;0.0053;0.0113;0.0014;0.0008;0.0025;0.99;15.6
40023202223;-105253981435;15921875;1;16;0.0057;0.0052;0.0110;0.0012;-0.0005;0.0019;0.19;15.7
40023203467;-105253975420;15921781;1;16;0.0056;0.0052;0.0108;0.0011;-0.0008;0.0013;0.39;15.8
40023204577;-105253970191;15921694;1;16;0.0056;0.0053;0.0107;0.0011;-0.0009;0.0009;0.59;15.8
40023205508;-105253965629;15921628;1;16;0.0056;0.0053;0.0107;0.0011;-0.0010;0.0005;0.79;15.9
40023206345;-105253961548;15921660;1;16;0.0056;0.0053;0.0107;0.0010;-0.0010;-0.0005;0.99;16.0
40023207091;-105253957831;15921686;1;16;0.0056;0.0052;0.0106;0.0010;-0.0011;-0.0005;0.19;16.0
40023207767;-105253954544;15921636;1;16;0.0056;0.0052;0.0106;0.0010;-0.0011;-0.0007;0.39;16.1
40023208330;-105253951712;15921587;1;16;0.0056;0.0052;0.0106;0.0010;-0.0011;-0.0008;0.59;16.2
40023208816;-105253949330;15921566;1;16;0.0056;0.0053;0.0106;0.0010;-0.0011;-0.0009;0.79;16.3
40023209252;-105253947263;15921577;1;16;0.0056;0.0053;0.0107;0.0010;-0.0011;-0.0010;0.99;16.4
40023209603;-105253945507;15921628;1;16;0.0055;0.0052;0.0106;0.0010;-0.0012;-0.0010;0.19;16.4
40023209923;-105253944019;15921604;1;16;0.0055;0.0052;0.0105;0.0010;-0.0012;-0.0010;0.39;16.5
40023210149;-105253943053;15921591;1;16;0.0055;0.0052;0.0106;0.0010;-0.0012;-0.0011;0.59;16.6
40023210274;-105253942440;15921581;1;16;0.0055;0.0053;0.0106;0.0010;-0.0011;-0.0011;0.79;16.7
40023210325;-105253942170;15921551;1;16;0.0056;0.0053;0.0107;0.0009;-0.0011;-0.0012;0.99;16.8
40023210337;-105253942117;15921570;1;16;0.0055;0.0052;0.0105;0.0010;-0.0012;-0.0011;0.19;16.9
40023210341;-105253942108;15921560;1;16;0.0055;0.0052;0.0105;0.0010;-0.0012;-0.0011;0.39;17.0
40023210318;-105253942131;15921569;1;16;0.0055;0.0052;0.0105;0.0010;-0.0012;-0.0012;0.59;17.1
40023210336;-105253942130;15921552;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0012;0.79;17.2
40023210327;-105253942131;15921546;1;16;0.0056;0.0053;0.0106;0.0009;-0.0011;-0.0013;0.99;17.3
40023210330;-105253942118;15921576;1;16;0.0055;0.0052;0.0105;0.0010;-0.0012;-0.0012;0.19;17.3
40023210340;-105253942128;15921575;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0012;0.39;17.4
40023210323;-105253942125;15921579;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0012;0.59;17.5
40023210318;-105253942122;15921546;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0013;0.79;17.6
40023210325;-105253942111;15921536;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0013;0.99;17.7
40023210324;-105253942115;15921541;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0012;0.19;17.7
40023210316;-105253942119;15921535;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0012;0.39;17.8
40023210317;-105253942123;15921550;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.59;17.9
40023210319;-105253942107;15921540;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0013;0.79;17.9
40023210319;-105253942109;15921557;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.99;18.0
40023210320;-105253942110;15921544;1;16;0.0056;0.0053;0.0107;0.0009;-0.0011;-0.0014;1.19;18.1
40023210331;-105253942128;15921531;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.39;18.1
40023210327;-105253942115;15921541;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.59;18.2
40023210315;-105253942102;15921522;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0013;0.79;18.3
40023210321;-105253942126;15921514;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.99;18.3
40023210321;-105253942104;15921532;1;16;0.0056;0.0053;0.0107;0.0009;-0.0011;-0.0014;1.19;18.4
40023210330;-105253942122;15921570;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.39;18.5
40023210325;-105253942122;15921584;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.59;18.6
40023210322;-105253942104;15921555;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.79;18.6
40023210327;-105253942108;15921551;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.99;18.7
40023210328;-105253942126;15921564;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.19;18.8
40023210332;-105253942110;15921552;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.39;18.9
40023210323;-105253942104;15921567;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.59;18.9
40023210328;-105253942119;15921550;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.79;19.0
40023210339;-105253942128;15921544;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.99;19.1
40023210332;-105253942111;15921519;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.19;19.1
40023210329;-105253942105;15921507;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.39;19.2
40023210335;-105253942107;15921492;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.59;19.3
40023210338;-105253942108;15921481;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.79;19.3
40023210302;-105253942115;15921510;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.99;19.4
40023210322;-105253942091;15921479;1;16;0.0056;0.0053;0.0107;0.0009;-0.0011;-0.0015;1.19;19.4
40023210343;-105253942107;15921533;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0013;0.39;19.5
40023210337;-105253942122;15921562;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.59;19.5
40023210339;-105253942128;15921589;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.79;19.6
40023210334;-105253942116;15921574;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0014;0.99;19.7
40023210336;-105253942124;15921584;1;16;0.0061;0.0053;0.0111;0.0017;0.0010;0.0029;0.19;19.8
40023210330;-105253942111;15921556;1;16;0.0059;0.0053;0.0111;0.0014;0.0008;0.0025;0.39;19.8
40023210340;-105253942116;15921555;1;16;0.0057;0.0053;0.0110;0.0012;-0.0003;0.0019;0.59;19.9
40023210334;-105253942108;15921560;1;16;0.0057;0.0053;0.0109;0.0011;-0.0007;0.0013;0.79;20.0
40023210311;-105253942104;15921588;1;16;0.0057;0.0053;0.0108;0.0011;-0.0008;0.0009;0.99;20.0
40023210325;-105253942115;15921571;1;16;0.0056;0.0052;0.0107;0.0011;-0.0010;0.0006;0.19;20.1
40023210327;-105253942121;15921562;1;16;0.0056;0.0052;0.0106;0.0011;-0.0010;0.0001;0.39;20.1
40023210320;-105253942114;15921581;1;16;0.0056;0.0052;0.0106;0.0010;-0.0010;-0.0005;0.59;20.1
40023210329;-105253942094;15921550;1;16;0.0056;0.0053;0.0107;0.0010;-0.0010;-0.0007;0.79;20.0
40023210321;-105253942117;15921590;1;16;0.0056;0.0053;0.0107;0.0010;-0.0010;-0.0009;0.99;20.0
40023210336;-105253942135;15921575;1;16;0.0055;0.0052;0.0106;0.0010;-0.0011;-0.0008;0.19;20.0
40023210345;-105253942114;15921576;1;16;0.0055;0.0052;0.0106;0.0010;-0.0011;-0.0009;0.39;19.9
40023210331;-105253942092;15921551;1;16;0.0055;0.0052;0.0106;0.0010;-0.0011;-0.0010;0.59;19.9
40023210328;-105253942112;15921586;1;16;0.0056;0.0053;0.0106;0.0010;-0.0011;-0.0010;0.79;19.9
40023210336;-105253942100;15921583;1;16;0.0056;0.0053;0.0107;0.0010;-0.0011;-0.0011;0.99;19.8
40023210339;-105253942114;15921575;1;16;0.0055;0.0052;0.0105;0.0010;-0.0011;-0.0010;0.19;19.8
40023210345;-105253942114;15921580;1;16;0.0055;0.0052;0.0105;0.0010;-0.0011;-0.0011;0.39;19.8
40023210359;-105253942113;15921567;1;16;0.0055;0.0052;0.0106;0.0010;-0.0011;-0.0011;0.59;19.7
40023210360;-105253942119;15921588;1;16;0.0055;0.0053;0.0106;0.0010;-0.0011;-0.0012;0.79;19.7
40023210361;-105253942108;15921596;1;16;0.0056;0.0053;0.0107;0.0009;-0.0011;-0.0012;0.99;19.7
40023210330;-105253942126;15921577;1;16;0.0055;0.0052;0.0105;0.0010;-0.0012;-0.0011;0.19;19.6
40023210334;-105253942138;15921552;1;16;0.0055;0.0052;0.0105;0.0010;-0.0012;-0.0012;0.39;19.6
40023210339;-105253942120;15921561;1;16;0.0055;0.0052;0.0105;0.0010;-0.0011;-0.0012;0.59;19.6
40023210348;-105253942115;15921572;1;16;0.0055;0.0053;0.0106;0.0009;-0.0011;-0.0012;0.79;19.5
40023210344;-105253942106;15921559;1;16;0.0056;0.0053;0.0106;0.0009;-0.0011;-0.0013;0.99;19.5
40023210373;-105253942115;15921564;1;16;0.0056;0.0053;0.0107;0.0009;-0.0011;-0.0013;1.19;19.5
40023210360;-105253942109;15921575;1;16;0.0056;0.0054;0.0108;0.0009;-0.0011;-0.0014;1.39;19.5
40023210360;-105253942105;15921617;1;16;0.0055;0.0052;0.0106;0.0009;-0.0012;-0.0013;0.59;19.4
40023210360;-105253942121;15921589;1;16;0.0055;0.0053;0.0106;0.0009;-0.0011;-0.0013;0.79;19.4
40023210365;-105253942115;15921584;1;16;0.0055;0.0053;0.0106;0.0009;-0.0011;-0.0013;0.99;19.4
40023210359;-105253942099;15921602;1;16;0.0055;0.0053;0.0107;0.0009;-0.0012;-0.0015;1.19;3.4
40023210330;-105253942113;15921562;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.39;3.5
40023210336;-105253942136;15921554;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.59;3.6
40023210344;-105253942119;15921569;1;16;0.0055;0.0053;0.0105;0.0009;-0.0012;-0.0015;0.79;3.6
40023210337;-105253942135;15921574;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0015;0.99;3.7
40023210328;-105253942136;15921529;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.19;3.8
40023210330;-105253942145;15921532;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.39;3.9
40023210337;-105253942145;15921523;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.59;3.9
40023210342;-105253942122;15921515;1;16;0.0055;0.0053;0.0105;0.0009;-0.0012;-0.0015;0.79;4.0
40023210347;-105253942120;15921523;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0015;0.99;4.1
40023210327;-105253942141;15921545;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.19;4.2
40023210332;-105253942148;15921566;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.39;4.2
40023210341;-105253942130;15921566;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.59;4.3
40023210353;-105253942101;15921594;1;16;0.0055;0.0053;0.0105;0.0009;-0.0012;-0.0015;0.79;4.4
40023210340;-105253942114;15921581;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0015;0.99;4.4
40023210338;-105253942114;15921585;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.19;4.5
40023210338;-105253942116;15921571;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.39;4.6
40023210344;-105253942097;15921553;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.59;4.6
40023210329;-105253942090;15921577;1;16;0.0055;0.0053;0.0105;0.0009;-0.0012;-0.0015;0.79;4.7
40023210351;-105253942095;15921579;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0015;0.99;4.8
40023210347;-105253942121;15921533;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.19;4.9
40023210336;-105253942117;15921517;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.39;4.9
40023210340;-105253942110;15921508;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.59;5.0
40023210341;-105253942114;15921512;1;16;0.0055;0.0053;0.0105;0.0009;-0.0012;-0.0015;0.79;5.1
40023210333;-105253942090;15921504;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0015;0.99;5.2
40023210348;-105253942096;15921557;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.19;5.2
40023210344;-105253942081;15921557;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.39;5.3
40023210357;-105253942082;15921536;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.59;5.4
40023210351;-105253942070;15921554;1;16;0.0055;0.0053;0.0105;0.0009;-0.0012;-0.0015;0.79;5.4
40023210372;-105253942053;15921575;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0015;0.99;5.5
40023210350;-105253942074;15921543;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.19;5.6
40023210353;-105253942061;15921526;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.39;5.6
40023210360;-105253942041;15921555;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.59;5.7
40023210364;-105253942039;15921557;1;16;0.0055;0.0053;0.0105;0.0009;-0.0012;-0.0015;0.79;5.8
40023210361;-105253942034;15921525;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0015;0.99;5.8
40023210354;-105253942002;15921501;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.19;5.9
40023210370;-105253942013;15921498;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.39;6.0
40023210358;-105253941996;15921500;1;16;0.0055;0.0052;0.0105;0.0009;-0.0012;-0.0014;0.59;6.0
40023210356;-105253941969;15921520;1;16;0.0055;0.0053;0.0105;0.0009;-0.0012;-0.0015;0.79;6.1
40023210374;-105253941949;15921503;1;16;0.0055;0.0053;0.0106;0.0009;-0.0012;-0.0015;0.99;6.2
